step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.276140195429882,2.1524153573285814,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
41,2.276140195429882,2.1524153573285814,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
