step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.341007353172273,2.3179033720514335,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
41,2.341007353172273,2.3179033720514335,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
