step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.68575160880185,2.259611545170835,2.76,-3.6219883980948e-08,2.759999963780116,2.759999963780116
41,2.76,2.7373583396848122,2.76,-3.6219883980948e-08,2.759999963780116,2.759999963780116
41,2.68575160880185,2.259611545170835,2.76,-3.6219883980948e-08,2.759999963780116,2.759999963780116
41,2.76,2.7373583396848122,2.76,-3.6219883980948e-08,2.759999963780116,2.759999963780116
