step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.5288241121039126,2.45967004384045,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
41,2.5288241121039126,2.45967004384045,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
