step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.200893698548549,2.4034470290658576,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
41,2.200893698548549,2.4034470290658576,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
