step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.76,2.749355343137353,2.76,-0.016453710773134844,2.743546289226865,2.743546289226865
41,2.76,2.6058542502858866,2.76,-0.016453710773134844,2.743546289226865,2.743546289226865
41,2.76,2.749355343137353,2.76,-0.016453710773134844,2.743546289226865,2.743546289226865
41,2.76,2.6058542502858866,2.76,-0.016453710773134844,2.743546289226865,2.743546289226865
