step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.439543137151815,2.704023489404128,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
41,2.439543137151815,2.704023489404128,2.76,0.0,2.76,13.799999999999999
41,2.76,2.76,2.76,0.0,2.76,13.799999999999999
