step_index,x,y,cost,inter,fitness,sum_nutrients
41,2.76,2.6594865467213156,2.76,-1.7265666194532514e-05,2.7599827343338053,2.7599827343338053
41,2.76,2.6548408916879245,2.76,-1.7265666194532514e-05,2.7599827343338053,2.7599827343338053
41,2.76,2.6594865467213156,2.76,-1.7265666194532514e-05,2.7599827343338053,2.7599827343338053
41,2.76,2.6548408916879245,2.76,-1.7265666194532514e-05,2.7599827343338053,2.7599827343338053
